job_id,job_title,company,location,experience_level,employment_type,salary_inr,remote_ratio,skills,posted_date
JM26-0977,Data Engineer,InnovateLabs,Pune,Entry,Contract,850000.0,100,"ETL, Spark, SQL",2026-04-20
JM26-0657,ML Researcher,Vertex Systems,Hyderabad,Mid,Full-time,1100000.0,0,"Statistics, Deep Learning, Research, Python, PyTorch",2026-01-06
JM26-0908,Data Analyst,TechNova,Ahmedabad,Entry,Full-time,460000.0,100,"Excel, Power BI, Pandas, SQL, Python",2026-03-11
JM26-0927,Data Analyst,QuantifyAI,Hyderabad,Mid,Full-time,700000.0,50,"SQL, Pandas, Python, Excel",2026-07-01
JM26-0106,Business Analyst,BrightData,Kolkata,Entry,Full-time,430000.0,50,"Communication, Tableau, Excel",2026-07-30
JM26-0636,Data Analyst,InsightWorks,Bengaluru,Senior,Full-time,850000.0,0,"Python, Excel, SQL, Power BI",2026-05-10
JM26-0370,Analytics Engineer,Vertex Systems,Mumbai,Lead,Full-time,2170000.0,0,"dbt, SQL, ETL, Python",2026-01-11
JM26-0269,Data Analyst,NextGen Analytics,Chennai,Mid,Full-time,620000.0,0,"SQL, Python, Excel, Pandas, Power BI",2026-06-20
JM26-0656,Machine Learning Engineer,NextGen Analytics,Ahmedabad,Mid,Full-time,940000.0,100,"Python, Docker, Machine Learning",2026-01-08
JM26-0047,Machine Learning Engineer,BrightData,Delhi NCR,Entry,Full-time,1020000.0,0,"Docker, Python, TensorFlow",2026-03-17
JM26-0350,Data Analyst,FinEdge,Hyderabad,Entry,Full-time,530000.0,0,"Pandas, SQL, Excel, Python, Power BI",2026-04-05
JM26-0774,BI Analyst,Apex Technologies,Pune,Lead,Full-time,1530000.0,100,"Data Visualization, SQL, Power BI, Tableau",2026-07-13
JM26-0196,Data Analyst,BrightData,Bengaluru,Senior,Full-time,1000000.0,0,"SQL, Excel, Python, Pandas",2026-04-07
JM26-0103,Data Scientist,Vertex Systems,Chennai,Lead,Full-time,1740000.0,0,"Statistics, SQL, Machine Learning, Python, Pandas",2026-08-14
JM26-0005,Data Analyst,DigitalCore,Bengaluru,Senior,Internship,330000.0,100,"Excel, Python, Power BI, Pandas",2026-03-05
JM26-0620,Data Analyst,CloudMatrix,Delhi NCR,Entry,Full-time,560000.0,0,"Power BI, Python, Excel, Pandas",2026-08-08
JM26-0997,AI Engineer,InnovateLabs,Bengaluru,Entry,Full-time,1100000.0,100,"Machine Learning, PyTorch, Deep Learning",2026-03-05
JM26-0053,BI Analyst,Vertex Systems,Bengaluru,Mid,Full-time,840000.0,100,"Tableau, Power BI, SQL, Excel",2026-05-27
JM26-0264,Data Analyst,QuantifyAI,Hyderabad,Entry,Full-time,470000.0,0,"Excel, SQL, Pandas, Python",2026-04-28
JM26-1095,AI Engineer,Vertex Systems,Hyderabad,Entry,Full-time,1040000.0,0,"Deep Learning, LLM, Python",2026-03-02
JM26-0444,Data Scientist,DataSphere,Bengaluru,Entry,Part-time,680000.0,0,"Statistics, Python, SQL, Machine Learning, Pandas",2026-08-11
JM26-0978,Machine Learning Engineer,DataSphere,Gurugram,Senior,Full-time,1680000.0,100,"Python, Docker, PyTorch, Machine Learning, TensorFlow",2026-04-01
JM26-0783,Machine Learning Engineer,QuantifyAI,Noida,Mid,Full-time,1170000.0,50,"TensorFlow, Machine Learning, Python",2026-06-21
JM26-0851,Data Analyst,TechNova,Ahmedabad,Lead,Contract,1070000.0,100,"Excel, Python, SQL, Power BI, Pandas",2026-01-01
JM26-0692,Analytics Engineer,InsightWorks,Chennai,Senior,Full-time,1430000.0,50,"Data Modeling, Python, ETL, dbt, SQL",2026-07-04
JM26-0305,ML Researcher,QuantifyAI,Gurugram,Senior,Full-time,2380000.0,100,"Python, PyTorch, Research, Deep Learning",2026-02-12
JM26-0342,Python Developer,Vertex Systems,Hyderabad,Senior,Full-time,1140000.0,100,"Git, Django, REST API, Python, SQL",2026-03-07
JM26-1089,Data Engineer,DigitalCore,Bengaluru,Entry,Contract,910000.0,100,"SQL, AWS, Spark",2026-01-19
JM26-0314,Machine Learning Engineer,Vertex Systems,Chennai,Entry,Full-time,870000.0,100,"TensorFlow, Docker, Machine Learning, PyTorch, Python",2026-08-05
JM26-0150,Data Analyst,Apex Technologies,Bengaluru,Mid,Full-time,610000.0,50,"Power BI, SQL, Python, Pandas",2026-08-01
JM26-0125,Data Analyst,QuantifyAI,Hyderabad,Senior,Contract,1080000.0,50,"Excel, Python, Pandas",2026-01-08
JM26-1123,BI Analyst,CloudMatrix,Pune,Entry,Full-time,520000.0,100,"SQL, Data Visualization, Excel, Tableau",2026-01-13
JM26-0575,ML Researcher,CloudMatrix,Delhi NCR,Mid,Contract,1400000.0,100,"Deep Learning, PyTorch, Python",2026-03-23
JM26-0698,AI Engineer,FinEdge,Hyderabad,Mid,Full-time,1550000.0,50,"Deep Learning, Machine Learning, Python, PyTorch, LLM",2026-01-26
JM26-0665,Machine Learning Engineer,NextGen Analytics,Delhi NCR,Mid,Full-time,1340000.0,0,"Python, Machine Learning, Docker, TensorFlow",2026-01-17
JM26-0051,Data Scientist,FinEdge,Bengaluru,Mid,Full-time,1200000.0,0,"Pandas, Statistics, SQL, Python",2026-05-10
JM26-0727,Data Scientist,QuantifyAI,Hyderabad,Mid,Full-time,990000.0,0,"SQL, Machine Learning, Statistics, Pandas",2026-02-04
JM26-0800,Business Analyst,DataSphere,Mumbai,Lead,Full-time,1370000.0,50,"Tableau, Excel, SQL, Communication",2026-05-24
JM26-0354,Data Engineer,CloudMatrix,Pune,Entry,Full-time,720000.0,0,"Spark, ETL, AWS",2026-01-19
JM26-1168,Data Engineer,BrightData,Pune,Mid,Full-time,1170000.0,0,"ETL, SQL, AWS",2026-05-11
JM26-0143,Analytics Engineer,BrightData,Mumbai,Mid,Contract,1110000.0,50,,2026-03-08
JM26-0471,Machine Learning Engineer,DigitalCore,Hyderabad,Mid,Full-time,1460000.0,100,"PyTorch, Docker, Machine Learning, Python",2026-08-17
JM26-0654,Data Scientist,QuantifyAI,Chennai,Senior,Full-time,1490000.0,0,"Machine Learning, Statistics, SQL, Pandas, Python",2026-01-30
JM26-0400,Machine Learning Engineer,Vertex Systems,Hyderabad,Senior,Full-time,2000000.0,100,"TensorFlow, Machine Learning, Docker, PyTorch",2026-04-12
JM26-0903,Data Analyst,BrightData,Gurugram,Entry,Full-time,530000.0,0,"SQL, Pandas, Python, Power BI",2026-03-07
JM26-0921,Data Analyst,InsightWorks,Hyderabad,Entry,Full-time,570000.0,100,"Python, Power BI, Excel",2026-02-22
JM26-0321,Analytics Engineer,Vertex Systems,Hyderabad,Mid,Full-time,1060000.0,50,"Python, dbt, Data Modeling",2026-07-23
JM26-0020,AI Engineer,NextGen Analytics,Bengaluru,Lead,Internship,840000.0,100,"PyTorch, LLM, Python",2026-08-10
JM26-0685,AI Engineer,NextGen Analytics,Hyderabad,Senior,Part-time,1220000.0,100,"PyTorch, Deep Learning, LLM, Python",2026-08-14
JM26-0036,Data Scientist,NextGen Analytics,Bengaluru,Lead,Full-time,2030000.0,100,"Python, Machine Learning, Statistics, Pandas",2026-07-22
JM26-0825,BI Analyst,CloudMatrix,Pune,Entry,Full-time,590000.0,0,"Power BI, Tableau, SQL",2026-07-23
JM26-0506,BI Analyst,DataSphere,Ahmedabad,Mid,Full-time,600000.0,50,"SQL, Tableau, Power BI",2026-02-09
JM26-0828,Data Scientist,InnovateLabs,Pune,Entry,Full-time,910000.0,100,"Statistics, Python, Pandas, SQL",2026-03-18
JM26-1073,Machine Learning Engineer,TechNova,Chennai,Mid,Full-time,1170000.0,0,"PyTorch, TensorFlow, Machine Learning, Docker, Python",2026-05-09
JM26-0408,BI Analyst,DigitalCore,Hyderabad,Senior,Full-time,960000.0,100,"Data Visualization, Excel, SQL, Power BI, Tableau",2026-04-22
JM26-0818,Data Engineer,TechNova,Bengaluru,Entry,Full-time,810000.0,100,"Spark, Python, SQL, ETL, AWS",2026-05-12
JM26-0538,Data Analyst,NextGen Analytics,Bengaluru,Entry,Contract,500000.0,50,"SQL, Python, Pandas, Excel",2026-08-19
JM26-0759,Data Analyst,QuantifyAI,Noida,Senior,Full-time,940000.0,50,"Python, SQL, Pandas, Power BI",2026-01-14
JM26-1071,ML Researcher,CloudMatrix,Delhi NCR,Mid,Full-time,1250000.0,100,"Python, Statistics, Deep Learning",2026-02-20
JM26-1156,Data Analyst,Vertex Systems,Gurugram,Senior,Full-time,970000.0,50,"Excel, Power BI, Python, SQL",2026-07-12
JM26-0039,Data Scientist,BrightData,Bengaluru,Mid,Contract,1240000.0,0,"SQL, Machine Learning, Statistics, Pandas, Python",2026-03-01
JM26-0176,Data Analyst,Apex Technologies,Bengaluru,Mid,Full-time,530000.0,50,"SQL, Python, Pandas, Power BI",2026-06-04
JM26-0246,ML Researcher,Apex Technologies,Mumbai,Senior,Full-time,2130000.0,100,"Statistics, Python, Deep Learning",2026-06-29
JM26-0811,Data Analyst,InsightWorks,Bengaluru,Mid,Full-time,,0,"SQL, Excel, Python, Pandas, Power BI",2026-02-28
JM26-1118,BI Analyst,DigitalCore,Gurugram,Entry,Full-time,560000.0,100,"SQL, Power BI, Tableau, Data Visualization, Excel",2026-03-25
JM26-0971,Data Scientist,BrightData,Pune,Senior,Full-time,1450000.0,100,"Machine Learning, Python, Pandas, Statistics",2026-05-07
JM26-0785,Python Developer,QuantifyAI,Delhi NCR,Entry,Contract,530000.0,100,"REST API, SQL, Django, Git",2026-01-16
JM26-1188,Python Developer,InnovateLabs,Bengaluru,Mid,Full-time,940000.0,50,"Git, REST API, Django, SQL",2026-08-01
JM26-0490,Data Engineer,TechNova,Pune,Entry,Full-time,950000.0,50,"Python, ETL, AWS, Spark",2026-03-06
JM26-0155,Data Analyst,DigitalCore,Noida,Mid,Full-time,670000.0,0,"Python, Excel, Power BI, Pandas",2026-05-24
JM26-0639,Business Analyst,DataSphere,Gurugram,Entry,Full-time,520000.0,100,"SQL, Communication, Excel",2026-08-01
JM26-0663,Data Scientist,DigitalCore,Ahmedabad,Entry,Full-time,590000.0,0,"Python, Statistics, Machine Learning, Pandas",2026-06-20
JM26-0854,Analytics Engineer,CloudMatrix,Noida,Mid,Full-time,920000.0,0,"dbt, Python, ETL, SQL",2026-06-13
JM26-0288,Machine Learning Engineer,DigitalCore,Pune,Senior,Contract,1770000.0,50,"TensorFlow, Machine Learning, PyTorch, Docker, Python",2026-02-12
JM26-0626,Machine Learning Engineer,Vertex Systems,Bengaluru,Entry,Contract,850000.0,100,"PyTorch, Docker, Python, TensorFlow",2026-05-18
JM26-1129,AI Engineer,BrightData,Mumbai,Senior,Full-time,2500000.0,100,"Deep Learning, LLM, PyTorch",2026-02-22
JM26-0686,Machine Learning Engineer,Vertex Systems,Hyderabad,Mid,Full-time,1220000.0,100,"Docker, Machine Learning, TensorFlow, Python, PyTorch",2026-08-06
JM26-0877,Machine Learning Engineer,BrightData,Ahmedabad,Mid,Full-time,1050000.0,0,"Python, TensorFlow, Machine Learning",2026-07-26
JM26-0570,Data Engineer,BrightData,Gurugram,Entry,Full-time,810000.0,0,"Spark, SQL, AWS, ETL, Python",2026-03-19
JM26-1146,Data Scientist,BrightData,Bengaluru,Mid,Full-time,1400000.0,0,"SQL, Machine Learning, Python, Pandas, Statistics",2026-07-28
JM26-0735,Data Analyst,QuantifyAI,Chennai,Senior,Contract,920000.0,100,"Power BI, Pandas, Excel, SQL",2026-06-29
JM26-0793,Data Scientist,DigitalCore,Hyderabad,Mid,Full-time,1050000.0,50,"Machine Learning, SQL, Statistics, Python, Pandas",2026-07-27
JM26-0018,Data Analyst,InsightWorks,Mumbai,Mid,Full-time,730000.0,50,"Power BI, Excel, SQL",2026-03-05
JM26-0128,Data Analyst,TechNova,Mumbai,Senior,Full-time,1060000.0,50,"Python, Power BI, SQL",2026-03-27
JM26-0323,Data Scientist,FinEdge,Noida,Mid,Full-time,900000.0,50,"SQL, Machine Learning, Statistics",2026-03-27
JM26-0256,Business Analyst,InnovateLabs,Bengaluru,Senior,Full-time,1200000.0,0,"Communication, Tableau, Power BI",2026-01-11
JM26-0949,ML Researcher,Vertex Systems,Gurugram,Senior,Full-time,1940000.0,100,"Python, Deep Learning, Research",2026-03-17
JM26-1182,Data Analyst,QuantifyAI,Hyderabad,Senior,Internship,390000.0,50,"Power BI, SQL, Excel, Pandas",2026-01-28
JM26-0191,Analytics Engineer,TechNova,Kolkata,Senior,Full-time,1290000.0,0,"Python, Data Modeling, ETL",2026-06-27
JM26-0116,ML Researcher,NextGen Analytics,Chennai,Senior,Contract,1640000.0,100,"Statistics, Research, PyTorch, Python, Deep Learning",2026-03-03
JM26-1176,Business Analyst,DataSphere,Bengaluru,Mid,Full-time,710000.0,0,"SQL, Excel, Tableau, Power BI",2026-08-06
JM26-0894,Data Analyst,DigitalCore,Bengaluru,Mid,Full-time,850000.0,100,"Pandas, Excel, Power BI",2026-07-29
JM26-0607,ML Researcher,Apex Technologies,Bengaluru,Mid,Full-time,1670000.0,50,"PyTorch, Python, Statistics, Deep Learning",2026-05-04
JM26-0181,Analytics Engineer,Apex Technologies,Pune,Entry,Full-time,780000.0,100,"dbt, Data Modeling, Python, SQL",2026-06-23
JM26-0302,Data Analyst,InsightWorks,Ahmedabad,Mid,Contract,520000.0,0,"Power BI, Pandas, SQL, Python",2026-01-12
JM26-0497,Machine Learning Engineer,Apex Technologies,Bengaluru,Lead,Full-time,2420000.0,100,"TensorFlow, PyTorch, Python, Machine Learning",2026-08-02
JM26-0349,AI Engineer,QuantifyAI,Hyderabad,Mid,Contract,1430000.0,100,"Python, Deep Learning, PyTorch, Machine Learning",2026-02-25
JM26-1038,Machine Learning Engineer,FinEdge,Hyderabad,Mid,Full-time,1400000.0,100,"PyTorch, Python, Machine Learning, TensorFlow",2026-07-17
JM26-0989,Machine Learning Engineer,QuantifyAI,Hyderabad,Mid,Full-time,1200000.0,100,"TensorFlow, Machine Learning, PyTorch, Python, Docker",2026-05-20
JM26-0745,Data Engineer,QuantifyAI,Gurugram,Senior,Full-time,1680000.0,50,"ETL, AWS, Spark",2026-05-04
JM26-1084,BI Analyst,Vertex Systems,Chennai,Mid,Full-time,840000.0,100,"Data Visualization, SQL, Power BI",2026-06-03
JM26-1200,Business Analyst,DigitalCore,Mumbai,Mid,Full-time,860000.0,100,"Power BI, SQL, Tableau, Communication, Excel",2026-01-24
JM26-0518,Business Analyst,Apex Technologies,Delhi NCR,Senior,Contract,980000.0,100,"Excel, Power BI, SQL, Tableau",2026-07-08
JM26-0373,Machine Learning Engineer,InsightWorks,Mumbai,Senior,Full-time,2110000.0,100,"PyTorch, Docker, Python, Machine Learning, TensorFlow",2026-05-19
JM26-0046,BI Analyst,Apex Technologies,Hyderabad,Mid,Full-time,840000.0,0,"Excel, Power BI, Tableau, SQL",2026-04-22
JM26-0477,Machine Learning Engineer,InsightWorks,Chennai,Entry,Full-time,990000.0,100,"TensorFlow, Machine Learning, Docker",2026-06-17
JM26-0158,AI Engineer,Apex Technologies,Pune,Entry,Full-time,960000.0,50,"PyTorch, Deep Learning, Machine Learning, Python, LLM",2026-02-11
JM26-1049,ML Researcher,InsightWorks,Pune,Mid,Full-time,1280000.0,0,"Python, Statistics, Deep Learning, Research, PyTorch",2026-08-11
JM26-0172,Data Engineer,NextGen Analytics,Kolkata,Mid,Internship,330000.0,0,"ETL, SQL, Python",2026-07-18
JM26-0017,Data Engineer,BrightData,Hyderabad,Entry,Full-time,870000.0,0,"Spark, AWS, Python, ETL",2026-08-05
JM26-0512,BI Analyst,DataSphere,Pune,Entry,Contract,550000.0,0,"Power BI, SQL, Tableau",2026-01-27
JM26-0049,Business Analyst,CloudMatrix,Noida,Mid,Full-time,630000.0,0,"Power BI, Excel, Communication, Tableau, SQL",2026-02-22
JM26-0192,Data Scientist,DigitalCore,Gurugram,Senior,Full-time,1470000.0,100,"Python, Machine Learning, Statistics, Pandas, SQL",2026-05-09
JM26-0547,Machine Learning Engineer,Vertex Systems,Chennai,Mid,Full-time,1090000.0,100,"Docker, Python, PyTorch",2026-06-02
JM26-0516,Data Analyst,CloudMatrix,Gurugram,Entry,Full-time,510000.0,50,"Python, Excel, Pandas, SQL, Power BI",2026-01-29
JM26-0984,Data Engineer,DigitalCore,Bengaluru,Mid,Internship,410000.0,100,"Python, SQL, ETL",2026-07-21
JM26-0944,Machine Learning Engineer,Vertex Systems,Gurugram,Entry,Full-time,1040000.0,100,"Docker, Machine Learning, Python, PyTorch, TensorFlow",2026-06-19
JM26-0829,ML Researcher,NextGen Analytics,Mumbai,Mid,Full-time,1710000.0,0,"Python, Deep Learning, PyTorch",2026-05-04
JM26-1005,AI Engineer,Apex Technologies,Hyderabad,Senior,Full-time,1620000.0,100,"Deep Learning, LLM, PyTorch, Machine Learning",2026-01-21
JM26-0481,Machine Learning Engineer,DataSphere,Chennai,Entry,Full-time,810000.0,100,"PyTorch, TensorFlow, Machine Learning, Docker, Python",2026-03-28
JM26-0026,Data Scientist,Vertex Systems,Noida,Senior,Full-time,1610000.0,50,"Machine Learning, Statistics, Python, Pandas",2026-05-04
JM26-0284,Data Scientist,DigitalCore,Hyderabad,Mid,Full-time,1120000.0,0,"Statistics, SQL, Pandas",2026-01-20
JM26-1032,Business Analyst,CloudMatrix,Delhi NCR,Mid,Full-time,720000.0,0,"Tableau, Power BI, Excel",2026-06-05
JM26-0798,Data Analyst,DigitalCore,Hyderabad,Entry,Full-time,500000.0,50,"SQL, Power BI, Pandas, Excel, Python",2026-06-16
JM26-0945,Machine Learning Engineer,DataSphere,Hyderabad,Mid,Full-time,1450000.0,100,"PyTorch, Python, Machine Learning, Docker, TensorFlow",2026-06-08
JM26-0226,Analytics Engineer,FinEdge,Pune,Mid,Full-time,850000.0,50,"Python, dbt, SQL, ETL",2026-03-31
JM26-0027,Data Engineer,DataSphere,Pune,Entry,Part-time,460000.0,0,"Spark, ETL, Python, AWS, SQL",2026-04-25
JM26-0283,Data Scientist,CloudMatrix,Delhi NCR,Entry,Full-time,760000.0,50,"Pandas, Machine Learning, Statistics, Python, SQL",2026-03-18
JM26-1152,ML Researcher,InsightWorks,Noida,Mid,Full-time,1200000.0,100,"Deep Learning, Research, PyTorch",2026-08-15
JM26-0438,Data Engineer,QuantifyAI,Kolkata,Entry,Contract,630000.0,0,"SQL, Spark, Python, ETL",2026-05-21
JM26-1170,Data Analyst,InnovateLabs,Mumbai,Mid,Full-time,740000.0,100,"Excel, Python, Power BI, SQL, Pandas",2026-07-28
JM26-0365,AI Engineer,DataSphere,Gurugram,Entry,Full-time,1010000.0,100,"LLM, PyTorch, Deep Learning, Python, Machine Learning",2026-04-03
JM26-0230,Data Analyst,CloudMatrix,Pune,Entry,Full-time,410000.0,0,"Pandas, Excel, SQL",2026-07-09
JM26-0038,Data Engineer,NextGen Analytics,Pune,Senior,Full-time,1820000.0,0,"Python, SQL, Spark, ETL",2026-03-19
JM26-0670,Machine Learning Engineer,QuantifyAI,Gurugram,Mid,Full-time,1720000.0,0,"Machine Learning, Docker, TensorFlow, PyTorch, Python",2026-07-13
JM26-0750,BI Analyst,CloudMatrix,Kolkata,Entry,Contract,430000.0,50,"Excel, Tableau, SQL, Data Visualization, Power BI",2026-01-03
JM26-1183,Data Analyst,DataSphere,Bengaluru,Mid,Part-time,490000.0,100,"Excel, Python, SQL, Pandas",2026-01-03
JM26-0375,Data Analyst,Apex Technologies,Bengaluru,Senior,Full-time,870000.0,0,"Excel, Pandas, Python",2026-02-21
JM26-0470,Data Engineer,QuantifyAI,Noida,Entry,Full-time,640000.0,50,"SQL, Spark, ETL, AWS, Python",2026-06-08
JM26-0883,Analytics Engineer,Vertex Systems,Chennai,Entry,Contract,690000.0,0,"Python, dbt, Data Modeling, SQL, ETL",2026-02-02
JM26-1184,Data Analyst,InnovateLabs,Bengaluru,Senior,Full-time,900000.0,0,"Pandas, SQL, Power BI, Excel, Python",2026-08-21
JM26-0688,Python Developer,BrightData,Bengaluru,Mid,Full-time,790000.0,0,"Python, Django, REST API, Git",2026-04-07
JM26-0033,Data Scientist,Vertex Systems,Bengaluru,Mid,Full-time,1060000.0,50,"Machine Learning, Pandas, Python, SQL, Statistics",2026-02-11
JM26-1135,Python Developer,InnovateLabs,Pune,Senior,Part-time,620000.0,50,"Django, Python, Git",2026-05-21
JM26-1041,Data Analyst,CloudMatrix,Hyderabad,Entry,Full-time,470000.0,0,"Power BI, SQL, Excel, Pandas, Python",2026-04-20
JM26-0195,Data Analyst,DataSphere,Gurugram,Mid,Full-time,680000.0,50,"Pandas, Power BI, SQL, Excel",2026-07-17
JM26-1108,Machine Learning Engineer,DataSphere,Pune,Senior,Full-time,1940000.0,100,"TensorFlow, Machine Learning, Python, PyTorch, Docker",2026-03-28
JM26-1116,Data Analyst,DigitalCore,Hyderabad,Senior,Full-time,810000.0,50,"Power BI, Pandas, Python, SQL",2026-05-21
JM26-0957,Business Analyst,InnovateLabs,Bengaluru,Mid,Full-time,930000.0,0,"Power BI, SQL, Excel, Tableau, Communication",2026-08-05
JM26-0504,Data Engineer,DataSphere,Delhi NCR,Lead,Full-time,1920000.0,0,"AWS, Python, ETL, Spark, SQL",2026-07-23
JM26-0916,Python Developer,Vertex Systems,Kolkata,Entry,Full-time,500000.0,0,"SQL, Git, Django, REST API",2026-03-30
JM26-0983,Business Analyst,CloudMatrix,Gurugram,Senior,Contract,1180000.0,50,"SQL, Tableau, Communication, Power BI",2026-03-27
JM26-1186,BI Analyst,DigitalCore,Gurugram,Senior,Contract,1140000.0,0,"Tableau, Excel, Power BI",2026-07-02
JM26-1090,Machine Learning Engineer,Vertex Systems,Hyderabad,Mid,Full-time,1320000.0,0,"Python, TensorFlow, Machine Learning, Docker",2026-05-12
JM26-0801,Business Analyst,TechNova,Noida,Senior,Contract,900000.0,50,"Power BI, Tableau, Excel",2026-02-10
JM26-0580,Machine Learning Engineer,DigitalCore,Pune,Senior,Part-time,1170000.0,100,"Machine Learning, Python, TensorFlow",2026-03-11
JM26-0161,Data Analyst,InsightWorks,Delhi NCR,Mid,Internship,280000.0,0,"SQL, Excel, Power BI, Python, Pandas",2026-08-07
JM26-0681,Data Analyst,DigitalCore,Mumbai,Entry,Full-time,620000.0,0,"SQL, Power BI, Python",2026-03-10
JM26-1133,Data Analyst,BrightData,Gurugram,Mid,Full-time,640000.0,0,"Python, SQL, Pandas, Power BI, Excel",2026-01-23
JM26-0163,Data Scientist,DigitalCore,Delhi NCR,Senior,Full-time,1470000.0,50,"Python, Machine Learning, Pandas, SQL, Statistics",2026-03-05
JM26-0822,AI Engineer,DigitalCore,Bengaluru,Senior,Full-time,2100000.0,50,"Deep Learning, PyTorch, Python, LLM",2026-07-18
JM26-0706,Data Engineer,QuantifyAI,Pune,Senior,Full-time,1320000.0,0,"Spark, SQL, ETL",2026-08-23
JM26-1015,Machine Learning Engineer,FinEdge,Kolkata,Mid,Full-time,1160000.0,100,"Docker, TensorFlow, PyTorch, Machine Learning",2026-05-28
JM26-0878,Data Scientist,CloudMatrix,Bengaluru,Mid,Full-time,1310000.0,50,"Statistics, Pandas, SQL, Python, Machine Learning",2026-04-29
JM26-0896,ML Researcher,NextGen Analytics,Hyderabad,Lead,Full-time,2430000.0,50,"Deep Learning, Statistics, Research, PyTorch, Python",2026-07-12
JM26-0914,Python Developer,InnovateLabs,Delhi NCR,Mid,Full-time,830000.0,100,"REST API, Python, Git",2026-06-10
JM26-0151,BI Analyst,InnovateLabs,Gurugram,Mid,Full-time,810000.0,0,"SQL, Data Visualization, Tableau",2026-07-12
JM26-0153,Data Analyst,BrightData,Hyderabad,Mid,Full-time,640000.0,0,"Excel, Power BI, SQL",2026-04-07
JM26-0985,Data Analyst,Apex Technologies,Mumbai,Entry,Full-time,530000.0,0,"SQL, Excel, Pandas, Power BI",2026-04-05
JM26-1009,Business Analyst,InsightWorks,Bengaluru,Mid,Full-time,870000.0,0,"Tableau, SQL, Communication, Power BI, Excel",2026-01-23
JM26-0510,Data Analyst,TechNova,Hyderabad,Mid,Full-time,650000.0,0,"SQL, Excel, Python, Pandas",2026-06-16
JM26-0112,Data Scientist,BrightData,Kolkata,Mid,Full-time,1080000.0,50,"Python, Pandas, Machine Learning",2026-02-18
JM26-0227,Data Analyst,Vertex Systems,Bengaluru,Mid,Full-time,670000.0,50,"Excel, Power BI, Pandas, SQL",2026-05-30
JM26-0992,Business Analyst,Apex Technologies,Mumbai,Senior,Full-time,1120000.0,50,"Tableau, SQL, Power BI",2026-04-30
JM26-0852,Data Scientist,BrightData,Bengaluru,Mid,Internship,390000.0,50,"SQL, Statistics, Pandas",2026-07-06
JM26-0104,Python Developer,DigitalCore,Hyderabad,Senior,Full-time,1180000.0,100,"Django, Git, Python, REST API",2026-06-30
JM26-0422,Data Analyst,QuantifyAI,Mumbai,Senior,Full-time,890000.0,50,"Python, Excel, Pandas, Power BI, SQL",2026-03-17
JM26-0420,Analytics Engineer,InnovateLabs,Bengaluru,Senior,Full-time,1330000.0,0,"SQL, Data Modeling, ETL",2026-05-11
JM26-0968,Data Analyst,TechNova,Pune,Mid,Full-time,610000.0,50,"SQL, Excel, Python, Power BI, Pandas",2026-02-09
JM26-0625,Python Developer,BrightData,Chennai,Mid,Full-time,800000.0,100,"Git, REST API, Django, Python",2026-04-02
JM26-0587,Data Analyst,DataSphere,Hyderabad,Entry,Full-time,460000.0,0,"Power BI, SQL, Python, Excel, Pandas",2026-07-14
JM26-1063,Data Scientist,Vertex Systems,Pune,Entry,Full-time,760000.0,50,"Statistics, Python, Pandas",2026-05-28
JM26-0920,Data Engineer,CloudMatrix,Hyderabad,Mid,Full-time,1330000.0,0,"Spark, SQL, AWS, ETL, Python",2026-05-11
JM26-0673,Python Developer,QuantifyAI,Ahmedabad,Senior,Contract,930000.0,100,"REST API, Django, SQL, Git",2026-03-07
JM26-0120,AI Engineer,QuantifyAI,Noida,Entry,Full-time,950000.0,50,"PyTorch, Machine Learning, LLM, Deep Learning",2026-03-22
JM26-0054,AI Engineer,QuantifyAI,Delhi NCR,Senior,Full-time,2020000.0,0,"LLM, Deep Learning, Machine Learning, PyTorch",2026-07-09
JM26-0152,Analytics Engineer,InsightWorks,Gurugram,Mid,Full-time,980000.0,100,"ETL, Data Modeling, Python, dbt",2026-01-07
JM26-0404,Data Analyst,CloudMatrix,Gurugram,Mid,Full-time,680000.0,50,"Excel, Python, Pandas, SQL, Power BI",2026-03-22
JM26-1192,Machine Learning Engineer,CloudMatrix,Chennai,Mid,Full-time,1350000.0,100,"TensorFlow, Docker, PyTorch",2026-03-12
JM26-0208,AI Engineer,CloudMatrix,Bengaluru,Entry,Full-time,1120000.0,100,"Deep Learning, Python, PyTorch",2026-02-11
JM26-1137,Data Engineer,FinEdge,Noida,Entry,Full-time,820000.0,0,"Spark, SQL, ETL",2026-06-09
JM26-0659,AI Engineer,InnovateLabs,Hyderabad,Entry,Internship,390000.0,0,"Python, LLM, Deep Learning, PyTorch, Machine Learning",2026-05-29
JM26-1099,ML Researcher,TechNova,Bengaluru,Mid,Full-time,1490000.0,100,"Python, Deep Learning, Statistics, PyTorch, Research",2026-04-11
JM26-0233,Python Developer,TechNova,Bengaluru,Senior,Full-time,1340000.0,0,"Python, Git, REST API, SQL",2026-05-05
JM26-0009,Data Analyst,DataSphere,Hyderabad,Mid,Full-time,670000.0,50,"Power BI, SQL, Python, Excel, Pandas",2026-05-05
JM26-0160,Business Analyst,NextGen Analytics,Bengaluru,Entry,Full-time,610000.0,100,"Tableau, Power BI, Excel, Communication, SQL",2026-03-23
JM26-0037,Data Analyst,InsightWorks,Bengaluru,Mid,Contract,680000.0,0,"Excel, Power BI, Pandas, SQL",2026-01-30
